player_name,player_number,position,height,weight,birth_year,hometown,home_state,school,passing_yards,passing_comp,passing_att,passing_pct,passing_td,passing_int,passing_long,passing_rating,rushing_yards,rushing_carries,rushing_long,rushing_td,receiving_yards,receiving_rec,receiving_long,receiving_td,tackles_solo,tackles_assists,tackles_for_loss,sacks,forced_fumbles,interceptions,interception_return_yards,interception_return_long,interception_return_td,fumble_recoveries,fumble_return_yards,fumble_return_long,fumble_return_td,pass_deflections,blocked_kicks_and_punts,kickoff_returns,kickoff_returns_yards,kickoff_returns_long,kickoff_returns_td,punt_returns,punt_return_yards,punt_return_long,punt_return_td,punts,punting_yards,punting_touchbacks,punting_long,touchdowns,field_goals,field_goal_att,field_goal_long,pat_kicks,pat_kicks_att,safeties,pat_conversions,season,team,nr
Desiray Mosley,10.0,DB,5-3,140,1996,Sulpher Springs,TX,Mississippi Valley State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,1,14,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Denise Arceneaux,11.0,DL,5-9,225,1985,Houston,TX,Southern University A&M,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,2.0,2.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Hanna McEwen,12.0,DB,5-7,148,1998,Winnipeg,MB,University of Manitoba,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Jewelle Grimsley,13.0,DB,5-8,164,1988,St. Petersburg,FL,United States Army,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,2.0,3.0,0.0,1,1,51,51,1,0,0,0,0,4,0,1,87,87,1,1,20,20,0,0,0,0,0,2,0,0,0,0,0,0,0,2024,Elite Spartans,
Tara Thomas,15.0,RB,5-4,151,1989,Dallas,TX,Texas Tech University,0,0,0,0.0,0,0,0,0.0,441.0,67,47,6,5,1,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,50,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2024,Elite Spartans,
Denesha Richardson,16.0,DB,5-9,185,1994,Carrollton,TX,West Virginia Wesleyan,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Reese Green,17.0,LB,5-4,169,1989,Monroe,LA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Nyeisha Wright,18.0,WR,5-7,174,1988,Brooklyn,NY,Middle Tennessee State,0,0,0,0.0,0,0,0,0.0,7.0,1,7,0,2,1,2,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Ashley Mcbay,20.0,WR,5-2,144,1990,Grand Prarie,TX,University of Kansas,0,0,0,0.0,0,0,0,0.0,21.0,6,11,2,49,3,22,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,50,26,0,3,38,35,0,0,0,0,0,2,0,0,0,0,0,0,0,2024,Elite Spartans,
Jamie Lock,21.0,DB,5-2,135,1990,Pelahatchie,MS,Mississippi Valley State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0,1,0,NR,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Kahriya Williams,22.0,RB,5-6,170,1999,Gilmer,TX,NR,0,0,0,0.0,0,0,0,0.0,63.0,12,32,1,19,5,8,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,Elite Spartans,
Stacey Grob,25.0,DL,5-8,187,1998,Amsterdam,Netherlands,Amsterdam University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Jelani Kelly,27.0,FB,5-6,220,1990,Grapevine,TX,Missouri State University,0,0,0,0.0,0,0,0,0.0,34.0,7,11,1,8,1,8,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024,Elite Spartans,
Ebonie Graham,28.0,LB,5-6,180,1989,Lexington,KY,Georgia State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Arielle Wilks,29.0,DL,5-9,235,1988,Dallas,TX,Jarvis Christian College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Jakaya Holloway,31.0,S,5-6,170,1997,Dallas,TX,Texas Womens University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Janice Mitchell,33.0,DB,5-4,185,1986,Thrall,TX,Sul Ross State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,2.0,1.0,0.0,1,0,0,0,0,1,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Cara Wesemann,34.0,WR,5-7,159,1992,Pleasant Hill,MO,MidAmerica Nazarene University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,246,0,55,0,5,7,19,16,17,0,0,2024,Elite Spartans,
Destanie Yarbrough,36.0,RB,5-7,205,1990,Fresno,CA,Fresno State University,0,0,0,0.0,0,0,0,0.0,295.0,41,30,4,24,1,24,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,24,NR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2024,Elite Spartans,
Timesha Wharton,37.0,DB,5-7,150,1988,Chicago,IL,United States Army,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Tracie Williams,38.0,DB,5-4,152,1969,Amarillo,TX,San Diego State,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Mercedes Tyler,39.0,LB,5-4,173,1990,San Diego,CA,CSU Sacramento,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,16.0,12.0,5.0,1.0,0,0,0,0,0,1,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Mikaile Fortson,41.0,LB,5-8,155,1992,Seattle,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Jimeriam Jackson,42.0,DL,5-10,185,1991,Sandhill,MS,Tougaloo College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Deja Douglas,44.0,DB,5-8,150,2002,Paris,TX,Collin College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Teasha Martin-Palmer,47.0,OL,5-3,226,1992,Tacoma,WA,Dallas College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Jessica Jeans,49.0,LB,5-4,180,1989,Anchorage,AK,Abilene Christian University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Umeki Webb,51.0,OL,5-11,210,1975,Oak Cliff,TX,North Carolina State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Fancy Robinson,55.0,DL,5-7,237,1984,Dallas,TX,Texas College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Shaunte Bowman,57.0,DL,5-6,220,NR,Dallas,TX,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Nicole Grabowski,58.0,LB,5-5,185,1996,Basking Ridge,NJ,Rutgers University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Elizabeth Jenkins,62.0,OL,5-6,230,1981,Middle of Nowhere,OH,School of Hard Knocks,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Janae Hammond,64.0,DL,5-7,275,2001,Chicago,IL,Huston-Tilliotson University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Sasha Gomez,68.0,DL,5-9,170,1985,Saint Petersburg,Russia,Metropolitan State University St Paul,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Amanda Morgan,72.0,OL,5-6,255,1993,Chicago,IL,Millikin University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Renee Fruean,75.0,DL,5-10,320,1985,Honolulu,HI,University of Louisiana at Monroe,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Lucinda Watkins,76.0,OL,5-6,253,1976,Midlothian,TX,Paul Quinn College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Alina Markl,77.0,DL,5-8,270,1997,Naples,FL,Highland K9,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Tammie Moore,78.0,OL,5-8,280,1993,St. Louis,MO,Southeast Missouri State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Shavonne Ford,80.0,OL,5-10,234,1978,Culver City,CA,Southern Arkansas University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Maria Jackson,81.0,WR,5-6,170,1985,Cleveland,OH,Case Western Reserve University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,212,15,36,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,Elite Spartans,
Sarah De La Torre,83.0,WR,5-7,195,1994,Knob Noster,MO,Excelsior University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,7,1,7,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Desirea Mcginnis,84.0,OL,5-11,240,1997,Fort Worth,TX,Huston-Tilliotson University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Sarah Clark,85.0,OL,6-2,222,1990,Toledo,OH,Bethel University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Amanda Heilman,87.0,WR,5-9,162,1987,Rugby,ND,The Art Institute of Dallas,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,52,5,25,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,Elite Spartans,
Jarrah Floyde,88.0,DL,5-7,170,1999,Tasmania,Australia,Metropolitan State University Denver,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Semone Simmons,92.0,DL,5-6,215,1994,Dallas,TX,University of North Texas in Denton,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Haley Hagar,98.0,DL,5-6,305,1991,Goldthwaite,TX,Parker University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Elite Spartans,
Amiracle Mitchell,0.0,WR,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Alyssa McCarron,1.0,WR,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,1,NR,0,0,0,0,0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,0,10,233,0,45,0,0,0,0,0,0,0,0,2024,Panthers,
Jasmine Coleman,2.0,WR,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,75,10,13,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,Panthers,
Regena Jackson,3.0,QB,NR,NR,NR,NR,NR,NR,101,11,22,50.0,2,1,NR,74.2,82.0,9,44,2,115,12,24,3,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2024,Panthers,
Montoya Arnold,4.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Takera Mitchell,5.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Tenazhia Hinkson,6.0,WR,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,10,2,10,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,Panthers,
Candice Davis,7.0,WR,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,55,3,23,0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,0,0,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Melyse Brown,8.0,QB,NR,NR,NR,NR,NR,NR,567,49,120,40.8,8,5,NR,60.7,41.0,26,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Norianna Haynes,9.0,S,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,4.0,0.0,0.0,0,1,31,31,0,0,0,0,0,0,0,0,0,0,0,2,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Diamond Wright,10.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,10.0,8.0,4.5,0.0,0,0,0,0,0,1,0,NR,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Nicole Pike,11.0,LB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Mary Woodard,12.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,15.0,6.0,3.0,0.0,0,1,35,35,1,0,0,0,0,4,0,8,194,39,0,1,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,Panthers,
Natalie Nicks,13.0,WR,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,195,11,48,3,3.0,0.0,1.0,1.0,1,0,0,0,0,1,0,NR,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2024,Panthers,
Aalicia Norrell,14.0,DL,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,1,NR,0,0,0,0,0,5.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Kymesha Taylor-Andrew,15.0,S,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Ketie Leverette,16.0,LB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Raven Preston,17.0,LB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Chassidy White,18.0,S,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Rashida Young,19.0,WR,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,1,NR,0,194,17,31,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2024,Panthers,
Shanice Wheeler,21.0,RB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Jene Walker,22.0,RB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,143.0,49,20,1,24,5,9,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,Panthers,
Charlyshia Bradford,23.0,DL,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,8.0,5.0,1.0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
LaShanda Griffin,24.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Shaniqual Davis,25.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Stephanie Hobson,26.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Anita Brown,28.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,25,NR,0,1,12,NR,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,Panthers,
English Bennett,29.0,RB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,78.0,19,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Ravyn Santiago,30.0,RB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,1,NR,0,0,0,0,0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Shardonay Jenkins,31.0,DL,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.0,3.0,1.0,1.0,1,0,0,0,0,2,53,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Tasheonna Wilder,33.0,DB,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Versace Lee,41.0,DL,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
Marianne McClinton,42.0,DL,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,Panthers,
